t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1645911020,294,0.054324,0.000000,0.000000,0.000000,events/second
1645911050,294,0.054025,0.000000,0.000000,0.000000,events/second
1645911080,294,0.053728,0.000000,0.000000,0.000000,events/second
1645911110,294,0.053435,0.000000,0.000000,0.000000,events/second
1645911140,294,0.053145,0.000000,0.000000,0.000000,events/second
1645911170,294,0.052859,0.000000,0.000000,0.000000,events/second
1645911200,294,0.052575,0.000000,0.000000,0.000000,events/second
1645911230,294,0.052294,0.000000,0.000000,0.000000,events/second
1645911260,294,0.052017,0.000000,0.000000,0.000000,events/second
1645911290,294,0.051742,0.000000,0.000000,0.000000,events/second
1645911320,294,0.051470,0.000000,0.000000,0.000000,events/second
1645911350,294,0.051201,0.000000,0.000000,0.000000,events/second
1645911380,294,0.050935,0.000000,0.000000,0.000000,events/second
1645911410,294,0.050671,0.000000,0.000000,0.000000,events/second
1645911440,294,0.050411,0.000000,0.000000,0.000000,events/second
1645911470,294,0.050153,0.000000,0.000000,0.000000,events/second
1645911500,294,0.049897,0.000000,0.000000,0.000000,events/second
1645911530,294,0.049644,0.000000,0.000000,0.000000,events/second
1645911560,294,0.049394,0.000000,0.000000,0.000000,events/second
1645911590,294,0.049146,0.000000,0.000000,0.000000,events/second
1645911620,294,0.048901,0.000000,0.000000,0.000000,events/second
1645911650,294,0.048658,0.000000,0.000000,0.000000,events/second
1645911680,294,0.048417,0.000000,0.000000,0.000000,events/second
1645911710,294,0.048179,0.000000,0.000000,0.000000,events/second
1645911740,294,0.047944,0.000000,0.000000,0.000000,events/second
1645911770,294,0.047710,0.000000,0.000000,0.000000,events/second
1645911800,294,0.047479,0.000000,0.000000,0.000000,events/second
1645911830,294,0.047250,0.000000,0.000000,0.000000,events/second
1645911860,294,0.047023,0.000000,0.000000,0.000000,events/second
1645911890,294,0.046798,0.000000,0.000000,0.000000,events/second
1645911920,294,0.046576,0.000000,0.000000,0.000000,events/second
1645911950,294,0.046356,0.000000,0.000000,0.000000,events/second
1645911980,294,0.046137,0.000000,0.000000,0.000000,events/second
1645912010,294,0.045921,0.000000,0.000000,0.000000,events/second
1645912040,294,0.045707,0.000000,0.000000,0.000000,events/second
1645912070,294,0.045495,0.000000,0.000000,0.000000,events/second
1645912100,294,0.045284,0.000000,0.000000,0.000000,events/second
1645912130,294,0.045076,0.000000,0.000000,0.000000,events/second
1645912160,294,0.044869,0.000000,0.000000,0.000000,events/second
1645912190,294,0.044665,0.000000,0.000000,0.000000,events/second
1645912220,294,0.044462,0.000000,0.000000,0.000000,events/second
1645912250,294,0.044261,0.000000,0.000000,0.000000,events/second
1645912280,294,0.044062,0.000000,0.000000,0.000000,events/second
1645912310,294,0.043865,0.000000,0.000000,0.000000,events/second
1645912340,294,0.043669,0.000000,0.000000,0.000000,events/second
1645912370,294,0.043476,0.000000,0.000000,0.000000,events/second
1645912400,294,0.043283,0.000000,0.000000,0.000000,events/second
1645912430,294,0.043093,0.000000,0.000000,0.000000,events/second
1645912460,294,0.042904,0.000000,0.000000,0.000000,events/second
1645912490,294,0.042717,0.000000,0.000000,0.000000,events/second
1645912520,294,0.042532,0.000000,0.000000,0.000000,events/second
1645912550,294,0.042348,0.000000,0.000000,0.000000,events/second
1645912580,294,0.042165,0.000000,0.000000,0.000000,events/second
1645912610,294,0.041985,0.000000,0.000000,0.000000,events/second
1645912640,294,0.041806,0.000000,0.000000,0.000000,events/second
1645912670,294,0.041628,0.000000,0.000000,0.000000,events/second
1645912700,294,0.041452,0.000000,0.000000,0.000000,events/second
1645912730,294,0.041277,0.000000,0.000000,0.000000,events/second
1645912760,294,0.041104,0.000000,0.000000,0.000000,events/second
1645912790,294,0.040932,0.000000,0.000000,0.000000,events/second
1645912820,294,0.040762,0.000000,0.000000,0.000000,events/second
1645912850,294,0.040593,0.000000,0.000000,0.000000,events/second
1645912881,294,0.040426,0.000000,0.000000,0.000000,events/second
1645912911,294,0.040260,0.000000,0.000000,0.000000,events/second
1645912941,294,0.040095,0.000000,0.000000,0.000000,events/second
1645912971,294,0.039931,0.000000,0.000000,0.000000,events/second
1645913001,294,0.039769,0.000000,0.000000,0.000000,events/second
1645913031,294,0.039608,0.000000,0.000000,0.000000,events/second
1645913061,294,0.039449,0.000000,0.000000,0.000000,events/second
1645913091,294,0.039291,0.000000,0.000000,0.000000,events/second
1645913121,294,0.039134,0.000000,0.000000,0.000000,events/second
1645913151,294,0.038978,0.000000,0.000000,0.000000,events/second
1645913181,294,0.038824,0.000000,0.000000,0.000000,events/second
1645913319,294,0.038125,0.000000,0.000000,0.000000,events/second
1645913349,294,0.037978,0.000000,0.000000,0.000000,events/second
1645913379,294,0.037831,0.000000,0.000000,0.000000,events/second
1645913409,294,0.037685,0.000000,0.000000,0.000000,events/second
1645913439,294,0.037541,0.000000,0.000000,0.000000,events/second
1645913469,294,0.037398,0.000000,0.000000,0.000000,events/second
1645913499,294,0.037256,0.000000,0.000000,0.000000,events/second
1645913529,294,0.037114,0.000000,0.000000,0.000000,events/second
1645913559,294,0.036974,0.000000,0.000000,0.000000,events/second
1645913589,294,0.036835,0.000000,0.000000,0.000000,events/second
1645913619,294,0.036697,0.000000,0.000000,0.000000,events/second
1645913649,294,0.036560,0.000000,0.000000,0.000000,events/second
1645913679,294,0.036424,0.000000,0.000000,0.000000,events/second
1645913709,294,0.036289,0.000000,0.000000,0.000000,events/second
1645913739,294,0.036156,0.000000,0.000000,0.000000,events/second
1645913769,294,0.036023,0.000000,0.000000,0.000000,events/second
1645913799,294,0.035891,0.000000,0.000000,0.000000,events/second
1645913829,294,0.035760,0.000000,0.000000,0.000000,events/second
1645913859,294,0.035630,0.000000,0.000000,0.000000,events/second
1645913889,294,0.035500,0.000000,0.000000,0.000000,events/second
1645914183,294,0.034285,0.000000,0.000000,0.000000,events/second
1645914213,294,0.034165,0.000000,0.000000,0.000000,events/second
1645914243,294,0.034047,0.000000,0.000000,0.000000,events/second
1645914273,294,0.033929,0.000000,0.000000,0.000000,events/second
