t,value
1647096361,97
1647096391,97
1647096421,97
1647096451,97
1647096481,97
1647096511,98
1647096541,98
1647096571,97
1647096601,97
1647096631,97
1647096661,97
1647096691,97
1647096721,97
1647096751,97
1647096781,97
1647096811,98
1647096841,98
1647096871,97
1647096901,97
1647096931,97
1647096961,97
1647096991,97
1647097021,97
1647097051,97
1647097081,97
1647097111,98
1647097141,98
1647097171,97
1647097201,97
1647097231,97
1647097261,97
1647097291,97
1647097321,97
1647097351,97
1647097381,97
1647097411,98
1647097441,98
1647097471,97
1647097501,97
1647097531,97
1647097561,97
1647097591,97
1647097621,97
1647097651,97
1647097681,97
1647097711,98
1647097741,98
1647097771,97
1647097801,97
1647097831,97
1647097861,97
1647097891,97
1647097921,97
1647097951,97
1647097981,97
1647098011,98
1647098041,98
1647098071,97
1647098101,97
1647098132,97
1647098162,97
1647098192,97
1647098222,97
1647098252,97
1647098282,97
1647098312,98
1647098342,98
1647098372,97
1647098402,97
1647098432,97
1647098462,97
1647098492,97
1647098522,97
1647098552,97
1647098582,97
1647098612,98
1647098642,98
1647098672,98
1647098702,98
1647098732,98
1647098762,98
1647098792,98
1647098822,98
1647098852,98
1647098882,98
1647098912,99
1647098942,99
1647098972,98
1647099002,98
1647099032,98
1647099062,98
1647099092,98
1647099122,98
1647099152,98
1647099182,98
1647099212,99
1647099242,99
1647099272,98
1647099302,98
1647099332,98
1647099362,98
1647099392,98
1647099422,98
1647099452,98
1647099482,98
1647099512,99
1647099542,99
1647099572,98
1647099602,98
1647099632,98
1647099662,98
1647099692,98
1647099722,98
1647099752,98
1647099782,98
1647099812,99
1647099842,99
1647099872,98
1647099902,98
1647099932,98
1647099962,98
1647099992,98
1647100022,98
1647100052,98
1647100082,98
1647100112,99
1647100142,99
1647100172,98
1647100202,98
1647100232,98
1647100262,98
1647100292,98
1647100322,98
1647100352,98
1647100382,98
1647100412,99
1647100442,99
1647100472,98
1647100502,98
1647100532,98
1647100562,98
1647100592,98
1647100622,98
1647100652,98
1647100682,98
1647100712,99
1647100742,99
1647100772,98
1647100802,98
1647100832,98
1647100862,98
1647100892,98
1647100922,98
1647100952,98
1647100982,98
1647101012,99
1647101043,99
1647101073,98
1647101103,98
1647101133,98
1647101163,98
1647101193,98
1647101223,98
1647101253,98
1647101283,98
1647101313,99
1647101343,99
1647101373,98
1647101403,98
1647101433,98
1647101463,98
1647101493,98
1647101523,98
1647187026,119
1647187057,79
1647346590,110
1647346621,117
1647346651,78
1647346681,77
1647346711,77
1647346741,76
1647346771,76
1647346801,76
1647346831,76
1647346861,76
1647346891,78
1647346921,100
1647346951,99
1647346981,99
1647347011,99
1647347041,99
1647347071,99
1647347101,99
1647347131,99
1647347161,100
1647347191,101
1647347221,101
1647347251,100
1647347281,100
1647347311,100
1647347341,100
1647347371,99
1647347401,100
1647347431,100
1647347461,100
1647347491,101
1647347521,101
1647347551,100
1647347581,100
1647347611,99
1647347641,99
1647347671,100
1647347701,100
1647347731,100
1647347761,100
1647347792,101
1647347822,101
1647347852,100
1647347882,100
1647347912,100
1647347942,100
1647347972,100
1647348002,100
1647348032,100
1647348062,99
1647348092,100
1647348122,99
1647348152,98
1647348182,98
1647348212,98
1647348242,98
1647348272,98
1647348302,98
1647348332,98
1647348362,98
1647348392,99
1647348422,99
1647348452,100
1647348482,100
1647348512,100
1647348542,100
1647348572,100
1647348602,100
1647348632,100
1647348662,99
1647348692,100
1647348722,99
1647348752,98
1647348782,98
1647348812,98
1647348842,98
1647348872,98
1647348902,98
1647348932,98
1647348962,98
1647348992,99
1647349022,99
1647349052,98
1647349082,98
1647349112,98
1647349142,98
1647349172,98
1647349202,98
1647349232,98
1647349262,98
1647349292,99
1647349322,99
1647349352,98
1647349382,98
1647349412,98
1647349442,98
1647349472,98
1647349502,98
1647349532,98
1647349562,98
1647349592,99
1647349622,99
1647349652,98
1647349682,98
1647349712,98
1647349742,98
1647349772,98
1647349802,98
1647349832,98
1647349862,98
1647349892,99
1647349922,99
1647349952,98
1647349982,98
1647350012,98
1647350042,98
1647350072,98
1647350102,98
1647350132,98
1647350162,98
1647350192,99
1647350222,99
1647350252,98
1647350282,98
1647350312,98
1647350342,98
1647350372,98
1647350402,98
